RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
89658,72616,Berryville,AR,,Carroll County,8182,65900,66100,66300,66500,66600,66700,66700,66800,66900,67100,67300,67500,67600,67700,67800,67900,68000,68000,68000,68100,68200,68300,68500,68600,68600,68600,68700,68600,68600,68500,68400,68300,68300,68300,68300,68300,68300,68300,68300,68300,68200,68000,67900,67900,67900,68000,68100,68100,68100,68200,68300,68300,68300,68200,68200,68200,68400,68600,68700,69000,69200,69400,69600,69800,69900,70000,70100,70300,70500,70800,71100,71400,71700,72000,72200,72300,72300,72300,72300,72100,71600,71400,71500,71700,71900,72100,72400,73000,73900,75200,76600,78100,79600,81100,82400,83500,84500,85200,85700,86100,86400,86700,86900,87200,87400,87600,87600,87400,87200,87300,87800,88400,89300,90300,91300,92300,93300,94100,94800,95700,96900,98100,99300,100400,101300,102000,102400,102700,102700,102700,102500,102400,102300,102300,102000,101500,101100,100600,100000,99500,99200,99300,99300,99400,99500,99500,99200,99100,99200,99500,99600,99800,100100,100600,101100,101500,101800,102100,102200,102300,102600,102900,103100,103100,103200,103000,103100,102700,101400,100100,100000,100100,100200,99900,99400,98900,98000,96900,95900,95500,95300,95200,95100,94700,93900,93600,94600,96200,97600,98900,99600,100500,102000,103500,104500,105200,105100,104300,103400,102400,101400,100500,100200,100100,99600,99000,98700,98200,98000,97900,97700,97800,98000,98000,97900,97900,98200,98800,99100,99100,99500,99900,99800,99400,99300,99600,99700,99700,99900,99900,99700,99900,100400,100900,101000,101000,101200,101500,101800,101900,102100,102600,103200,103700,104200,104900,105300,105200,105500,106000,106400,106700,107100,107200,107600,108200,108400,108300,108400,108700,108900,109900,111800,113700,114200,114000,113600,114100,115100,116700,118600,121000,122600
89805,72916,Fort Smith,AR,Fort Smith,Sebastian County,8512,75100,75500,75900,76300,76700,77000,77500,77900,78500,79200,79900,80700,81400,82100,82900,83700,84500,85300,86200,87200,88400,89600,90800,91900,93100,94200,95300,96400,97300,98200,99100,100100,101100,102200,103200,104100,104900,105800,106500,107200,107700,108300,108800,109300,110000,110800,111500,112100,112600,113100,113600,113900,114200,114500,114800,115100,115600,116200,116700,117200,117700,118200,118600,118900,119100,119300,119500,119800,120200,120700,121300,121800,122300,122700,123100,123300,123400,123400,123600,123900,124400,124900,125200,125600,126000,126700,127800,129400,131100,132900,134400,135600,136600,137600,138800,139900,140800,141100,140900,140400,139900,139700,140100,140900,142200,143600,145300,147300,149400,151600,153900,156200,158200,159500,160100,159700,158300,156300,153800,151400,149600,148500,147900,147800,148000,148500,149200,149900,150700,151500,152100,152700,153600,154300,154800,155100,155400,155500,155700,156000,156400,157000,157900,158400,158500,158100,157100,156400,156300,156600,156900,157300,157700,158500,159400,160600,161800,163000,163400,163200,163000,163300,163800,164300,164400,164500,165000,164500,163100,163000,164900,166100,166300,166300,166100,165900,165600,164300,162500,161800,160700,158500,156800,156900,156800,156100,155500,155000,155200,155700,155500,154700,154900,155600,156100,156700,157700,158500,158900,159500,160100,161000,162600,164700,166800,168400,169500,170200,170800,171300,171600,172300,174000,175100,175200,174800,174400,173800,173900,174200,174400,174700,175200,175100,175000,175500,176600,178700,181200,182800,183800,184300,183900,183100,183700,185000,185800,185800,185300,184700,184600,184900,185300,185800,186200,186000,185900,186700,187900,189100,190200,191100,191000,190800,188700,186300,186000,187900,187700,185900,183400,183500,186000,188200,189900,192400,194300,194900,195800,197400,199300,200200,200100
89724,72730,Farmington,AR,Fayetteville-Springdale-Rogers,Washington County,8725,84000,83900,83600,83200,82700,82200,81800,81400,81000,80800,80900,81100,81100,81000,80700,80300,79800,79400,79100,78700,78400,78300,78500,78900,79100,79200,79100,79000,78800,78800,78900,79100,79200,79700,80600,81600,82600,83400,83900,84400,84800,85400,86100,86800,87500,88500,90000,91700,93100,94300,95200,95800,96300,96800,97400,97900,98200,98600,99600,100900,101800,102200,102100,101600,101000,100400,100000,99700,99100,99000,99700,100900,101800,102400,102600,102500,102500,102600,102800,104600,109000,112000,109600,104800,101300,100000,101300,104500,108300,111700,114400,116000,116400,117000,118600,121300,124200,126700,128700,129900,131000,132200,133700,134900,135600,136300,137700,139400,141100,142900,144600,146100,147500,148700,149800,150600,150900,151400,152400,153700,154900,156100,157100,157800,158300,158500,158500,158100,157500,157000,156900,156800,156800,156800,156400,156000,155500,155200,155000,155000,155100,155500,155500,154900,153800,152400,150600,148900,147700,146600,145500,144600,143800,143200,142600,141900,141200,140600,139700,139000,138500,138000,137600,137400,137600,136800,136400,136100,135100,133600,133600,133100,131900,130800,130000,128600,126700,125000,124400,124900,126100,127000,126700,125700,124900,124800,125000,125400,125900,127200,128900,130400,131300,132400,133400,134600,135800,136000,135300,134800,134100,133800,133900,133600,132800,131900,131700,132400,133600,135100,137500,140300,143100,144700,144100,142700,142400,143000,143400,143300,143000,142300,140900,140100,140200,140600,140800,140900,141000,141200,141000,141300,141700,142500,144000,145400,145900,145900,145900,146100,146400,146600,147000,148000,148600,149300,150000,150300,150800,151700,152800,154800,157900,160800,162600,163600,164600,165300,165300,165200,165700,167700,171100,173800,174500,174900,175500,176200,176800,177700,178900,180000,180700
89426,72173,Vilonia,AR,Little Rock-North Little Rock-Conway,Faulkner County,8958,57900,58300,58800,59300,59700,60200,60700,61200,61800,62400,63000,63600,64300,64800,65400,65900,66400,66800,67200,67500,67900,68200,68500,68600,68700,68600,68500,68300,68000,67700,67400,67000,66700,66300,66000,65800,65500,65200,65000,64800,64700,64700,64700,64800,65100,65400,65900,66400,66900,67500,68100,68600,69200,69800,70400,71100,71800,72500,73200,74000,74700,75400,76000,76600,77100,77500,77900,78400,78900,79400,79900,80500,81000,81500,81900,82300,82700,83100,83500,83900,84500,85700,86900,88100,89000,89500,89500,89200,88800,88400,88100,87900,87500,86900,85800,84500,83800,83900,85000,86700,88800,91000,93100,94900,96600,98300,100100,102100,103900,105400,106500,107500,108200,109000,110000,111300,112500,113600,114600,115300,115700,115700,115300,115000,115000,115300,115700,116100,116500,117200,118000,119200,121000,123300,125400,127400,129000,129900,130200,129900,129500,129000,128200,127100,126000,125400,124700,124300,124300,124500,124800,125100,125500,126300,127100,127800,128500,129100,129100,129000,128700,128800,129000,129200,129000,127600,127600,128700,128800,128000,128100,127600,126700,126200,125900,125300,124800,125600,126600,126500,125900,125800,125600,125000,123700,121900,120300,119100,118100,116000,113200,111000,109100,107400,107200,108300,109800,111300,113000,115300,117700,119100,120400,122000,124300,126800,128500,130600,133800,136100,136700,137200,138100,138900,139400,139600,139800,139600,139100,138700,138100,136900,135600,134400,133600,133100,132400,131400,131600,132500,132100,130400,128600,128000,128300,128900,129700,131200,132700,133700,134300,134600,134300,133900,134000,134900,135900,136800,137900,139200,140000,141300,142500,143300,144100,144300,143300,142600,142300,140400,138300,138200,139500,140100,139900,140000,140400,140800,141300,142000,142700,143000,143100
89428,72176,Ward,AR,Little Rock-North Little Rock-Conway,Lonoke County,9084,63900,63900,63900,63800,63800,63900,64000,64200,64500,65000,65500,65900,66200,66500,66700,66800,67000,67300,67700,68100,68600,69200,69800,70400,70800,71000,71200,71300,71400,71600,71800,72100,72500,73000,73600,73900,74200,74300,74300,74300,74300,74300,74400,74600,75000,75600,76200,76600,76900,77100,77100,77100,77100,77200,77400,77800,78300,79100,79900,80500,81000,81200,81200,81100,81100,81100,81400,81800,82300,83000,83900,84500,84800,84800,84500,84000,83600,83400,83300,83800,84100,83500,82100,81100,81000,81600,82800,84000,85000,85600,86000,86300,86600,87000,87500,88100,88700,89300,89700,89800,89600,89300,89300,89800,91000,92900,95100,97300,99100,100600,101600,102200,102400,102500,102500,102400,102100,101800,101800,102300,103100,104400,106700,110600,115900,121100,124200,124100,121200,116900,112400,108300,105200,103100,101900,101200,100700,100600,100800,101400,102500,104000,105700,107400,108700,109400,109500,108400,106400,104400,102700,101500,100800,100400,100100,99700,99000,97800,96600,95600,95100,95200,96000,97300,99200,101200,102000,102300,103200,104200,104500,104600,104600,104300,103800,103400,103300,103300,103400,103300,102900,102500,102000,101400,100800,100900,101700,102500,102700,102800,103700,105100,105900,106200,106800,107100,106800,106200,105800,105900,106400,107100,107400,107300,107300,106900,106600,106300,106000,105100,103800,102700,101900,100800,99400,97900,96600,95900,95900,97500,100600,103500,105400,106500,107200,107400,107600,108200,109200,110600,112200,113000,112300,111300,109900,108500,107800,108100,108500,108900,109100,109800,110200,110100,109800,109900,110300,110700,110800,110000,109000,108300,108100,107800,107400,107000,106800,106600,106500,106200,105800,107100,110400,113900,115800,116400,116200,116100,116200,116500,117300,118500,119600
89295,72007,Austin,AR,Little Rock-North Little Rock-Conway,Lonoke County,9214,76100,76200,76200,76300,76300,76400,76500,76600,76900,77500,78100,78500,79000,79200,79400,79400,79400,79400,79500,79700,80000,80700,81300,81800,82100,82400,82500,82600,82600,82700,82800,82900,83300,83900,84600,85100,85500,85700,85700,85700,85600,85500,85500,85600,85900,86500,87200,87700,88000,88200,88200,88000,87800,87600,87500,87500,87800,88500,89300,90000,90500,90700,90700,90500,90300,90000,90000,90000,90400,91300,92300,93200,93800,94000,93800,93500,93000,92600,92100,92600,93200,92400,90500,89400,89100,89600,90500,91500,92300,92700,93100,93400,93800,94500,95400,96300,97200,98100,98900,99600,100000,100200,100400,100600,100900,101400,102300,103400,104900,106700,108800,111100,113500,115900,118200,120200,121600,122800,124000,124700,124900,124900,125300,127200,130700,134700,137500,138000,136100,132700,128600,124500,121100,118700,117500,116900,116300,115900,115800,116200,117200,118800,120700,122600,123900,124500,124700,124000,122400,120600,119100,118100,117700,117700,118000,118200,118200,117700,117200,116800,116400,116400,116800,117700,118600,119400,120000,121400,123300,124400,124500,124700,125200,125400,125000,124500,124100,123700,123100,122500,122800,123800,123500,121900,121100,121100,121400,122000,122900,123800,124800,125000,124700,124600,125300,125800,125800,125300,124800,124500,124600,125000,125600,125600,125200,124900,125200,125800,125800,125800,125600,125500,125800,126100,125800,125700,125600,125600,125900,126900,127800,128400,128900,129200,129900,130800,131200,131400,131800,132100,132700,133200,133200,133100,132900,132800,132800,132400,131500,131300,131300,131100,131000,131200,131500,132200,133000,133200,132100,130400,129500,128700,128200,128200,128300,128600,128700,128500,128400,128500,128000,129200,134000,139600,142300,143200,143300,143200,143400,144100,145000,146200,147500
89359,72081,Judsonia,AR,Searcy,White County,9305,48400,48500,48500,48600,48700,48800,48800,48900,49100,49200,49400,49600,49900,50200,50400,50700,51100,51400,51700,52000,52400,52800,53200,53700,54200,54600,55100,55500,55900,56300,56600,57000,57300,57600,57900,58200,58500,58700,58900,59000,59100,59100,59100,59100,59000,59100,59100,59000,59100,59100,59200,59100,59000,59000,58900,58900,58800,58800,58900,59000,59100,59200,59200,59200,59200,59200,59200,59200,59300,59400,59600,59800,60100,60400,60600,60900,61100,61300,61400,61600,62100,62700,63300,63800,64400,65000,65600,66000,66200,66300,66200,66000,65900,65800,65800,65700,65500,65100,64600,64300,64200,64300,64500,64500,64200,63700,63000,62300,61700,61400,61400,61600,62100,62800,63800,65000,66100,66900,67400,67800,68200,68800,69500,70300,71100,71700,72200,72600,72700,72800,73000,73100,72900,72500,71900,71200,70400,69600,68900,68400,68400,68700,69200,69900,70800,71600,72200,72500,72600,72800,73100,73300,73500,73600,73700,73800,73900,74000,74000,74100,74400,75000,75900,76800,77500,77900,78200,78300,78100,78100,78300,78200,78200,77700,76600,75700,75400,75200,75400,75300,75000,74700,74700,74400,74200,74300,73600,71800,70400,69700,69400,69200,68200,67300,67800,69500,70600,71000,71900,73100,74100,74200,73500,73300,74500,74900,74300,74700,75200,74800,73700,72500,71300,71100,71400,71500,71700,72600,72200,70200,68400,68200,69600,71500,73600,74000,73200,72800,73300,73900,74200,73400,72400,72100,72100,71700,70700,70300,71200,72400,73100,74000,75000,76300,77100,77200,77000,77200,77600,78100,78400,78400,78400,78000,77400,77400,78100,79000,79100,78900,79600,81400,83300,84400,84700,84700,85000,85600,86200,87200,88900,91100,92600
89775,72837,Dover,AR,Russellville,Pope County,9360,52800,53000,53200,53400,53600,53700,53900,54200,54500,54800,55100,55400,55800,56100,56500,56900,57300,57800,58100,58500,59000,59400,59900,60300,60800,61300,61700,62200,62600,63000,63400,63800,64100,64500,64900,65200,65600,65900,66200,66400,66600,66800,66900,67100,67200,67300,67400,67500,67500,67600,67600,67700,67700,67700,67700,67700,67800,67800,67900,68000,68200,68400,68500,68700,68900,69100,69300,69400,69600,69800,70200,70500,70900,71200,71500,71900,72300,72600,72900,73400,74200,74800,75200,75500,75700,75800,75800,75800,75700,75700,75600,75500,75400,75300,75300,75300,75400,75700,76000,76300,76700,77100,77500,77900,78300,78800,79400,79900,80400,80900,81600,82400,83300,84100,84900,85500,85900,86200,86400,86800,87400,88000,88800,89500,89900,90300,90800,91300,91700,92200,92700,93200,93500,93700,93900,94000,93900,93900,94100,94400,94600,94900,95300,95700,95700,95000,93900,92900,92500,92500,92300,92100,91800,91800,91800,91800,91800,91700,91800,92200,92400,92700,93000,93100,93700,94200,94100,93900,94200,94300,94500,94700,94700,94500,94400,94300,94000,93400,92500,91400,90700,90200,89700,89400,89000,88500,88300,88100,87800,87600,87700,87700,87600,87800,88000,88000,88200,88300,88200,88100,87900,87700,87800,87900,87900,87900,87900,87800,87700,87700,87600,87500,87400,87400,87400,87400,87500,87800,88400,88900,89200,89400,89500,89700,90000,89900,89400,89300,89500,89700,90000,90300,90600,90700,90700,91200,91500,91300,91100,91000,91100,91600,92400,92900,93100,93600,94100,94100,94200,94600,94700,94800,95100,95400,95700,95900,96000,96200,96800,97600,98200,100400,105200,110700,113400,113300,112200,112000,112500,113000,113100,113100,113500
89727,72734,Gentry,AR,Fayetteville-Springdale-Rogers,Benton County,9573,62300,62400,62500,62600,62700,62800,62900,63100,63400,63700,63900,64100,64300,64300,64300,64300,64300,64200,64200,64300,64500,64600,64700,64800,64900,64900,64800,64800,64800,64800,64900,65100,65400,65800,66200,66600,66900,67300,67600,67900,68200,68600,69100,69700,70500,71300,72100,72800,73600,74300,74900,75500,76000,76500,77100,77800,78500,79200,79800,80300,80700,80900,80900,80800,80500,80300,80100,80000,79900,80000,80000,79900,79700,79400,79000,78400,77900,77500,77100,77100,77800,79200,80900,82300,83700,85000,86400,88000,89600,91100,92300,93300,94000,94500,94900,95500,96300,97700,99300,100800,102100,102900,103200,102600,101000,98900,96800,95300,94700,94800,95500,97000,99100,101300,103600,105800,107700,109200,110500,111600,112700,113500,114100,114900,115900,116800,117600,118300,119000,119900,120600,121000,121100,120600,119500,118300,117200,116400,116200,116400,116700,117200,117100,116800,116400,115700,114700,113500,111700,109500,107300,105100,102700,100500,98200,96100,94100,92300,90000,87000,83700,80800,78700,77300,76200,74900,74600,74300,73800,74000,75800,76800,77000,77100,77200,78300,80200,82300,83800,85300,85600,84900,83100,82000,83300,86400,87700,86600,84800,83900,83800,83800,84300,85000,85700,86500,86600,85400,85400,86800,88100,88900,89400,89400,89600,90400,91800,93300,94400,95100,95800,96300,97600,99300,100400,101800,105000,107000,106900,107400,109700,111500,111900,112800,114600,114600,112500,110500,108300,106900,107200,107700,107800,108600,110000,110700,110600,110900,112000,113400,114900,115700,116400,117600,118400,118600,119100,120100,121200,121900,122200,122600,122800,123800,125600,126300,125700,125600,126000,125600,124600,126400,131700,137300,140300,142400,144300,146400,148000,150000,152400,153900,154100
89740,72751,Pea Ridge,AR,Fayetteville-Springdale-Rogers,Benton County,9595,77400,77800,78100,78300,78600,78900,79200,79400,79700,80100,80300,80400,80400,80300,80000,79700,79300,79000,78600,78200,77800,77500,77100,76700,76200,75600,75100,74600,74200,73900,73700,73500,73500,73700,73900,74100,74300,74500,74700,75000,75300,75700,76100,76600,77200,77900,78700,79400,80000,80600,81100,81600,82100,82600,83200,83800,84400,85100,85800,86500,86900,87300,87500,87700,87800,88000,88300,88500,88800,89200,89600,90000,90200,90200,90000,89900,89900,89900,89900,90300,91000,91700,92000,92200,92400,92700,93200,93800,94500,95200,95800,96300,96700,97100,97900,99000,100400,101800,103300,104600,105800,106900,108000,108700,108900,108800,108600,108800,109500,110900,112600,114300,116000,117500,119000,120400,121500,122200,122400,122400,122200,122100,121900,121700,121400,121200,120900,120800,121000,121300,121500,121500,121200,120900,120900,121100,121200,121300,121100,120900,120700,120500,120200,119600,119000,118500,117900,117100,115800,114300,112900,111700,110700,109900,109100,108000,106700,105400,104100,102700,101100,99500,98200,97700,96900,95900,96100,97800,99900,100900,101100,101000,100900,100500,99900,98800,98300,98600,99400,99500,98800,98100,97300,96100,95300,95200,95100,95100,95200,95500,95500,94700,92800,90800,89700,89600,90000,91900,94800,97100,98500,98400,97100,96800,99400,103000,106100,108900,111400,112900,113100,112800,112600,112900,113000,112500,111700,110700,109800,109800,110600,111800,112800,113600,114100,114700,115200,116000,116700,117400,118400,119400,119400,118300,117300,117200,118000,119100,120100,120900,121700,123300,125400,127200,128300,128600,129100,130000,131000,131900,133500,135000,136000,136900,137600,137800,138000,138500,138800,139100,139800,141000,142800,144800,146100,146800,147200,147300,147300,147700,149000,150800,152100
89673,72638,Green Forest,AR,,Carroll County,9758,55000,55100,55200,55400,55500,55500,55500,55600,55700,55800,55900,56000,56100,56200,56300,56500,56600,56800,56900,57100,57300,57600,57900,58100,58300,58500,58600,58700,58900,58900,59000,59100,59100,59200,59300,59300,59300,59300,59300,59300,59400,59400,59400,59400,59500,59600,59700,59800,59900,60100,60200,60300,60400,60600,60700,60900,61100,61300,61600,61800,62100,62400,62700,63000,63300,63600,63900,64200,64500,64800,65200,65500,65900,66200,66400,66700,67000,67200,67400,67500,67500,67400,67300,67300,67300,67400,67700,68100,68500,69100,69700,70400,71200,72100,73000,74000,74800,75400,75700,75900,75900,76000,76100,76300,76700,77200,77600,77900,78300,78800,79300,80000,80900,81900,82900,83700,84500,85100,85700,86200,86800,87400,88000,88400,88800,89100,89300,89300,89000,88600,88200,87900,87800,87700,87400,87000,86400,85900,85400,85000,84800,84900,84800,84700,84500,84100,83600,83500,83500,83700,83800,84000,84100,84500,84800,85000,85100,85200,85200,85500,85800,86000,86100,86100,85800,85200,85300,85300,84400,83500,83300,83200,83200,83000,82300,81800,81300,80600,79900,79500,79300,79300,79400,78800,78000,78100,79000,80300,81800,83000,83400,83700,85000,86500,87500,88100,88300,87700,86900,85800,84700,83900,83700,83500,83100,82500,82100,81700,81600,81500,81200,81100,81300,81100,80700,80800,81000,81300,81600,82100,82400,82600,82700,82600,82500,82600,82800,82600,82400,82300,82200,82100,82200,82500,82700,82600,82600,83000,83500,83900,84100,84100,84500,85000,85400,85700,86200,86600,87000,87600,88100,88300,88600,88800,88800,89000,89300,89300,89400,89600,89800,90500,91800,93100,93700,94000,93900,93900,94600,96000,97400,98700,99500
89141,71639,Dumas,AR,,Desha County,9813,31600,31600,31700,31700,31800,31800,31800,31800,31800,31800,31700,31700,31700,31700,31600,31600,31500,31400,31300,31200,31000,31000,30900,30800,30800,30700,30700,30800,30800,30900,30900,30900,31000,31000,31000,31000,31000,31000,31100,31000,31000,31000,30900,30900,30800,30700,30600,30600,30600,30600,30700,30800,30900,31000,31100,31200,31400,31500,31700,31900,32100,32300,32500,32800,33000,33200,33400,33600,33800,33900,34100,34200,34400,34600,34800,35000,35100,35300,35500,35600,35600,35600,35700,35800,35900,36000,36000,36000,36100,36200,36400,36400,36500,36600,36700,36800,37000,37100,37300,37500,37800,38400,39100,40000,41000,42200,43400,44300,45000,45600,46000,46200,46100,45800,45400,45100,44700,44400,44000,43700,43500,43400,43500,43800,44100,44400,44700,45000,45200,45500,45700,46000,46300,46500,46900,47200,47600,47900,48100,48300,48500,48600,48900,49200,49400,49500,49400,49200,48900,48700,48400,48200,47900,47600,47200,47000,46700,46400,46100,46000,46100,46100,46200,46300,46300,46400,46500,46500,46600,47000,47400,47600,47700,48000,48400,48500,48500,48400,48400,48200,48200,48300,48200,47900,47500,46900,46200,45500,45300,45200,44900,44600,44400,44600,45200,46000,46800,48000,49200,50200,51600,53200,54900,56400,57800,58600,59000,59000,58800,57900,56900,56300,55700,54700,53900,53300,52700,52200,51700,51700,52200,53100,54300,55500,56700,57600,58000,58300,58500,58600,58100,57500,56700,55900,54900,54000,52500,50800,49500,48300,47200,46200,45200,44500,44100,43900,43600,43300,42900,42700,42600,42800,43300,43600,44300,45300,46000,46600,47600,48600,49600,51100,53200,55400,56300,57000,57800,58400,58700,59300,59600,59700,60100
89764,72823,Atkins,AR,Russellville,Pope County,10052,36200,36200,36200,36200,36200,36200,36300,36400,36500,36700,37000,37200,37500,37800,38100,38400,38700,39100,39500,39800,40200,40600,41000,41400,41800,42100,42400,42700,42900,43000,43200,43400,43500,43600,43800,43900,44000,44100,44200,44200,44200,44300,44300,44400,44500,44600,44800,45000,45200,45300,45400,45600,45800,46000,46200,46400,46700,47000,47400,47700,48100,48400,48700,49000,49300,49600,50000,50300,50700,51000,51500,51900,52200,52500,52800,53100,53300,53500,53800,54100,54600,54900,55200,55300,55500,55700,55800,56000,56200,56400,56600,56700,56700,56500,56200,56000,55700,55400,55300,55300,55300,55400,55700,56200,56900,57700,58300,58600,58700,58700,58900,59300,59800,60400,60900,61000,60900,60700,60800,61500,62800,64600,66500,68100,69200,69900,70200,70500,70700,71100,71700,72400,73100,73800,74300,74600,74600,74600,74500,74700,74800,75100,75300,75300,74900,74200,73100,72300,71900,71900,72000,72100,72200,72300,72300,72300,72200,72100,72100,72100,72200,72400,72800,73300,73600,73900,73900,74100,74400,74500,74400,74100,73900,73900,73500,73000,72800,72500,71900,71200,70500,70100,69900,69700,69300,68800,68600,68400,68200,68200,68100,67900,67800,67700,67700,67800,67700,67500,67200,67000,66600,66400,66700,66800,66700,66700,66500,66200,66000,66000,66000,66100,66300,66300,66000,66000,66300,66400,66600,67200,67900,68400,68700,68500,68700,69000,69100,69000,69300,69900,70500,71000,71200,71300,71600,71900,71800,71800,71900,72100,72300,72700,73100,73600,74200,74700,75100,75400,75900,76100,76300,76200,76200,76500,76600,76400,76100,75800,75800,76200,76300,76700,78400,80600,81400,80900,80200,80000,80400,81200,81900,82700,83600
89756,72774,West Fork,AR,Fayetteville-Springdale-Rogers,Washington County,10091,60600,61100,61500,61800,62000,62200,62400,62600,62800,63100,63400,64000,64700,65400,65900,66200,66400,66700,66900,67100,67300,67700,68100,68800,69600,70500,71100,71500,71800,72100,72400,72700,73000,73300,73700,74500,75500,76400,77000,77300,77500,77600,77800,77900,78000,78200,78500,79100,80100,80900,81300,81500,81500,81500,81400,81300,81100,80900,80900,81300,82000,82600,82600,82300,81900,81400,81000,80600,80100,79800,79900,80700,82000,83300,84300,85000,85700,86500,87200,88500,90900,93900,95100,92000,86300,82100,81100,82100,84300,86600,88700,90400,91700,92800,94400,96400,98600,100100,100600,100400,100200,100400,101300,102700,104200,105500,106500,108200,110900,113900,116800,119400,121700,123600,124900,125300,124700,123300,121900,121400,121900,122600,123000,123400,123700,124000,124200,124500,125200,126300,127900,130100,132600,134300,134800,134200,133100,131800,130500,129400,128400,127100,125500,123800,122200,120700,119200,117800,116800,116000,115000,114100,113400,112500,111300,110300,109500,108600,107500,106200,105300,104900,104600,104500,104600,104500,104400,102800,100300,99700,101000,102100,102000,101000,99600,98700,98000,98000,98600,100900,103700,104700,104500,104800,104400,104700,106400,106800,105800,106400,108000,108900,109700,109500,108800,108600,109100,109700,110500,111200,111800,112000,112400,113000,113200,113400,113700,113900,113700,113400,112800,112200,111900,111500,110100,108100,106900,107200,107600,107700,108500,109600,110300,112000,113600,113300,112100,111300,110500,109700,109900,111300,113900,115600,115200,115100,116600,118800,121200,123000,124100,124500,124400,124400,123800,122800,122800,123500,123600,123800,125000,127500,130000,132500,134900,136600,138000,140500,141900,142100,142100,143000,143700,144700,145800,146900,147700,147300,146200,146000,147000,148700,150200
